Date,Open,High,Low,Close,Adj Close,Volume
2018-01-02,136.863327,137.926666,136.586670,137.899994,133.450562,1099500
2018-01-03,138.203339,138.589996,137.399994,138.453339,133.986084,1014600
2018-01-04,139.323334,140.546661,137.666672,137.699997,133.257004,1669500
2018-01-05,138.789993,140.663330,138.410004,140.553329,136.018341,1619100
2018-01-08,140.529999,141.529999,140.346664,141.333328,136.773148,1276200
2018-01-09,141.470001,142.443329,141.233337,141.403336,136.840912,1569600
2018-01-10,140.639999,140.996674,139.603333,139.843338,135.331253,1050600
2018-01-11,140.196671,141.803329,140.156662,141.786667,137.211853,898200
2018-01-12,142.526672,144.633331,141.429993,144.279999,139.624756,3062100
2018-01-16,144.766663,145.050003,140.813339,141.289993,136.731216,2764500
2018-01-17,142.136673,143.643326,140.839996,142.313339,137.721542,2194500
2018-01-18,142.330002,144.490005,142.006668,143.586670,138.953781,1922100
2018-01-19,143.820007,144.466660,143.003326,143.600006,138.966675,1959600
2018-01-22,143.333328,143.593338,141.036667,142.393326,137.798950,1710900
2018-01-23,142.333328,143.070007,141.283340,143.070007,138.453796,2137800
2018-01-24,143.446671,144.653336,142.283340,143.126663,138.508636,2255100
2018-01-25,139.683334,143.636673,138.669998,141.553329,136.986053,4416900
2018-01-26,141.566666,141.923340,139.440002,141.226669,136.669937,2871900
2018-01-29,141.266663,142.436661,139.816666,140.263336,135.737656,2216400
2018-01-30,139.880005,140.723328,138.533340,140.453339,135.921539,1974900
2018-01-31,140.649994,140.779999,138.836670,139.036667,134.550568,2184600
2018-02-01,138.259995,138.919998,136.130005,137.376663,132.944168,2628900
2018-02-02,137.300003,137.926666,134.153336,134.376663,130.040909,1980600
2018-02-05,133.333328,135.573334,131.073334,131.076660,126.847420,3576900
2018-02-06,129.333328,135.346664,127.963333,135.000000,130.644211,3170400
2018-02-07,135.236664,137.000000,134.210007,134.493332,130.153839,2379000
2018-02-08,134.583328,134.956665,129.123337,129.216660,125.047440,2378400
2018-02-09,130.456665,134.166672,127.163330,132.953339,128.663589,3061800
2018-02-12,133.936661,135.526672,131.866669,134.563339,130.221603,1611900
2018-02-13,134.036667,135.759995,133.486664,135.253326,130.889313,1312200
2018-02-14,134.333328,136.050003,133.803329,135.220001,130.857056,2192400
2018-02-15,136.166672,136.339996,133.366669,133.696671,129.382889,2195700
2018-02-16,133.429993,134.916672,132.470001,134.100006,129.773178,2297400
2018-02-20,133.779999,134.100006,131.610001,132.223328,127.957054,1653900
2018-02-21,132.696671,135.153336,132.223328,132.376663,128.105484,1595100
2018-02-22,133.139999,133.903336,132.003326,132.960007,128.670013,1615200
2018-02-23,133.136673,133.526672,131.576660,132.733337,128.728149,1811700
2018-02-26,133.526672,135.000000,133.080002,134.733337,130.667831,1518300
