Date,Open,High,Low,Close,Adj Close,Volume
2018-01-02,63.180000,63.439999,62.529999,63.150002,57.006519,4243900
2018-01-03,62.939999,63.349998,62.299999,62.590000,56.500992,2311800
2018-01-04,62.520000,62.610001,61.610001,61.709999,55.706612,2300300
2018-01-05,61.849998,62.090000,61.369999,61.820000,55.805904,2265100
2018-01-08,61.820000,62.290001,61.560001,62.250000,56.194073,1804600
2018-01-09,62.200001,62.389999,61.459999,61.779999,55.769794,2255300
2018-01-10,61.599998,61.630001,61.150002,61.320000,55.354549,1716000
2018-01-11,61.139999,61.529999,60.990002,61.520000,55.535091,1822400
2018-01-12,61.419998,61.919998,61.220001,61.349998,55.381630,2804700
2018-01-16,61.360001,61.639999,60.330002,60.950001,55.020538,2079300
2018-01-17,60.939999,61.779999,60.869999,61.650002,55.652447,1986000
2018-01-18,61.759998,61.759998,60.650002,60.810001,54.894169,4200700
2018-01-19,60.980000,61.189999,60.650002,60.790001,54.876114,2158000
2018-01-22,61.119999,61.340000,60.610001,60.759998,54.849022,2493400
2018-01-23,60.200001,61.630001,60.180000,61.119999,55.174004,3995700
2018-01-24,61.009998,61.480000,60.520000,61.130001,55.183033,4666600
2018-01-25,61.169998,64.879997,61.080002,64.570000,58.288380,6160700
2018-01-26,64.849998,64.989998,63.290001,64.070000,57.837017,3695100
2018-01-29,63.520000,63.840000,62.200001,62.439999,56.365589,2827100
2018-01-30,62.380001,63.150002,62.230000,62.560001,56.473923,2353000
2018-01-31,62.630001,63.160000,62.330002,63.090000,56.952358,2518100
2018-02-01,63.139999,63.419998,59.330002,60.160000,54.307392,5772000
2018-02-02,58.389999,59.580002,58.040001,59.349998,53.576191,6519800
2018-02-05,59.060001,59.590000,58.330002,58.330002,52.655430,4104100
2018-02-06,57.689999,57.939999,56.759998,57.540001,51.942276,3545900
2018-02-07,57.549999,58.209999,56.880001,56.889999,51.355518,3236300
2018-02-08,56.810001,57.150002,56.099998,56.110001,50.651394,2502600
2018-02-09,56.270000,57.430000,55.930000,57.020000,51.472866,2749800
2018-02-12,57.080002,57.860001,56.509998,57.529999,51.933254,2176600
2018-02-13,57.230000,57.790001,56.619999,57.619999,52.014496,1787800
2018-02-14,57.290001,57.770000,56.840000,57.580002,51.978390,2544400
2018-02-15,57.840000,58.580002,57.650002,58.570000,52.872078,3189100
2018-02-16,58.470001,59.380001,58.470001,59.119999,53.368572,1509700
2018-02-20,58.779999,59.009998,57.959999,58.169998,52.510994,1145100
2018-02-21,58.110001,58.639999,57.340000,57.360001,51.779793,1900700
2018-02-22,57.480000,58.060001,57.130001,57.480000,51.888119,3204800
2018-02-23,57.599998,59.590000,57.480000,59.470001,53.684521,2514200
2018-02-26,59.389999,59.389999,58.500000,58.820000,53.097755,1699400
2018-02-27,58.959999,59.150002,57.380001,57.389999,51.806873,1776900
2018-02-28,57.669998,57.880001,57.000000,57.000000,51.454815,1912500
2018-03-01,57.000000,57.730000,56.450001,56.549999,51.048588,2715400
2018-03-02,56.580002,57.410000,56.529999,57.099998,51.545082,2678400
2018-03-05,56.419998,57.849998,56.340000,57.720001,52.569698,1812000
2018-03-06,57.549999,57.590000,56.570000,56.680000,51.622505,1877000
2018-03-07,56.650002,57.060001,56.130001,56.290001,51.267303,2226900
2018-03-08,56.490002,57.119999,56.490002,56.869999,51.795547,2284200
2018-03-09,56.880001,57.250000,56.639999,57.240002,52.132538,1634000
2018-03-12,57.340000,58.299999,56.849998,57.060001,51.968594,3158800
2018-03-13,57.259998,57.450001,56.340000,56.680000,51.622505,2845700
2018-03-14,56.790001,57.490002,56.750000,57.189999,52.086994,1718000
2018-03-15,57.209999,57.880001,57.080002,57.580002,52.442196,2151900
2018-03-16,57.720001,58.480000,57.660000,58.259998,53.061516,3854500
2018-03-19,58.330002,58.369999,57.700001,58.040001,52.861156,2167100
2018-03-20,58.080002,58.270000,57.490002,57.669998,52.524166,1507800
2018-03-21,57.790001,58.259998,57.160000,57.459999,52.332909,1607700
2018-03-22,57.590000,58.810001,57.279999,57.509998,52.378445,1967700
2018-03-23,57.660000,58.180000,56.650002,56.790001,51.722687,1359100
2018-03-26,57.000000,57.680000,56.900002,57.529999,52.396656,1408600
2018-03-27,57.660000,59.349998,57.450001,58.590000,53.362076,2811300
2018-03-28,58.779999,59.150002,58.220001,58.470001,53.252785,1925300
2018-03-29,58.750000,59.389999,58.540001,58.919998,53.662624,1846300
2018-04-02,59.049999,59.750000,58.299999,58.669998,53.434929,2584100
2018-04-03,58.599998,59.570000,58.299999,59.299999,54.008720,2708600
2018-04-04,59.119999,59.799999,58.770000,59.529999,54.218197,2609400
2018-04-05,59.419998,60.209999,58.770000,60.009998,54.655369,1797100
2018-04-06,60.060001,60.410000,59.439999,59.650002,54.327496,1769300
