Date,Open,High,Low,Close,Adj Close,Volume
2013-01-02,30.164520,30.164520,29.434908,29.957083,27.686560,8790205
2013-01-03,30.000000,30.143063,29.742489,30.064379,27.785727,5751791
2013-01-04,30.143063,30.722462,29.942776,30.658083,28.334423,6432897
2013-01-07,30.472103,30.615166,30.314735,30.436338,28.129490,3589505
2013-01-08,30.379112,30.600859,30.114449,30.193132,27.904716,3896925
2013-01-09,30.758226,31.080114,30.536482,31.008583,28.658361,5737951
2013-01-10,31.216022,31.559372,30.994278,31.237482,28.869919,5520842
2013-01-11,31.230330,31.466381,31.015738,31.065807,28.711252,3244758
2013-01-14,31.065807,31.144491,30.679543,31.144491,28.783972,3229100
2013-01-15,30.865522,31.030043,30.636623,30.929899,28.585642,4768858
2013-01-16,30.865522,30.929899,30.665236,30.793991,28.460037,3019540
2013-01-17,31.216022,31.781116,31.130186,31.380545,29.002136,6639382
2013-01-18,31.509298,31.587982,31.180258,31.580830,29.187237,3335069
2013-01-22,31.444921,31.938484,31.366238,31.931330,29.511169,3164233
2013-01-23,31.859800,31.917025,31.559372,31.688126,29.286402,3741048
2013-01-24,31.874105,32.331902,31.781116,31.945637,29.524391,4350576
2013-01-25,31.995708,32.582260,31.952789,32.396278,29.940876,4427885
2013-01-28,32.324749,32.496422,32.131618,32.317596,29.868168,3315077
2013-01-29,32.160229,32.174534,31.831186,31.931330,29.511169,4125917
2013-01-30,31.888412,32.110157,31.595137,31.759657,29.352509,4113895
2013-01-31,31.723890,32.095852,31.695278,32.031475,29.603724,4729853
2013-02-01,32.246067,32.660946,31.859800,32.396278,29.940876,3953264
2013-02-04,32.045780,32.167381,31.387697,31.659513,29.259962,4852458
2013-02-05,31.874105,32.231758,31.723890,32.188843,29.749161,3020379
2013-02-06,31.988556,32.281830,31.838341,32.253220,29.808662,3853447
2013-02-07,32.117310,32.231758,31.781116,32.195995,29.755775,4393075
2013-02-08,32.238914,32.439198,32.188843,32.246067,29.802055,2551070
2013-02-11,32.310444,32.317596,31.795422,31.902718,29.484728,4075869
2013-02-12,32.052933,32.153076,31.831186,31.917025,29.497953,3318572
2013-02-13,32.052933,32.360516,31.959944,32.010014,29.583893,2869255
2013-02-14,31.988556,32.031475,31.731045,31.888412,29.471508,5376289
2013-02-15,31.101574,31.645206,30.193132,30.221745,27.931164,20489927
2013-02-19,30.193132,30.844063,30.193132,30.765379,28.433594,5754448
2013-02-20,30.643778,30.650930,30.200287,30.214592,27.924553,5410260
2013-02-21,30.143063,30.143063,29.663805,29.778255,27.521286,4774450
2013-02-22,29.921316,30.092991,29.742489,29.899857,27.633669,4690150
2013-02-25,30.107296,30.200287,29.535049,29.535049,27.296509,5064255
2013-02-26,29.055794,29.535049,28.748213,29.306152,27.084969,8647888
2013-02-27,29.320457,29.971388,29.206009,29.849785,27.587393,4982752
2013-02-28,29.885551,30.085836,29.649500,29.670959,27.422123,4835962
2013-03-01,29.456366,30.028612,29.134478,29.992847,27.719604,4318981
2013-03-04,29.864092,30.171675,29.699572,30.064379,27.785727,3404270
2013-03-05,30.293276,30.894135,30.286123,30.515020,28.202209,4598022
2013-03-06,30.758226,31.130186,30.686695,30.929899,28.585642,4189806
2013-03-07,30.972818,31.101574,30.622318,30.937054,28.592253,3375052
2013-03-08,31.115879,31.130186,30.772532,30.779684,28.446814,4552307
2013-03-11,30.751074,30.765379,29.849785,30.622318,28.301374,7650835
2013-03-12,30.615166,30.758226,30.464951,30.486408,28.175762,5267245
2013-03-13,30.443491,30.793991,30.329041,30.758226,28.426985,3133058
2013-03-14,30.779684,31.030043,30.758226,30.987123,28.638535,3970180
2013-03-15,30.829758,30.915594,30.672388,30.765379,28.433594,3606281
2013-03-18,30.371960,30.543634,30.171675,30.436338,28.129490,2582945
2013-03-19,30.529327,30.629471,29.749641,30.042917,27.765888,8732607
2013-03-20,30.221745,30.608011,30.200287,30.543634,28.228657,4530079
2013-03-21,30.364807,30.586552,29.778255,29.792561,27.534515,6163922
2013-03-22,29.892704,29.892704,29.263233,29.506437,27.270073,7615465
2013-03-25,29.678112,29.792561,29.177397,29.420601,27.190742,3911045
2013-03-26,29.613733,29.914164,29.556509,29.914164,27.646894,3511496
2013-03-27,29.613733,30.178827,29.477825,30.107296,27.825388,4711120
2013-03-28,30.100143,30.100143,29.685265,30.021460,27.825388,3002904
2013-04-01,29.921316,30.028612,29.177397,29.277538,27.135883,3552178
2013-04-02,29.413448,29.585121,29.034334,29.084406,26.956881,3291451
2013-04-03,29.062946,29.320457,28.841202,28.984262,26.864059,7380042
2013-04-04,28.998569,29.663805,28.998569,29.620888,27.454115,5478343
2013-04-05,29.134478,29.935621,29.091558,29.713877,27.540306,6932542
2013-04-08,29.642345,29.856937,29.449213,29.799713,27.619864,3348629
2013-04-09,29.849785,30.135908,29.706724,29.792561,27.613237,2319981
2013-04-10,29.849785,30.307583,29.806868,30.228897,28.017645,3032681
2013-04-11,30.293276,31.423462,30.278971,31.373390,29.078423,7865707
2013-04-12,31.144491,32.038628,31.065807,32.010014,29.668478,8504034
2013-04-15,31.831186,31.859800,30.722462,30.786839,28.534777,10833941
2013-04-16,31.087269,31.294706,30.643778,31.037195,28.766825,6298270
2013-04-17,30.815451,30.836910,29.992847,30.178827,27.971245,6281214
2013-04-18,29.878399,30.221745,29.670959,29.921316,27.732576,5559706
2013-04-19,29.964235,30.200287,29.792561,30.042917,27.845276,4297592
2013-04-22,30.064379,30.221745,29.570814,29.935621,27.745827,3272019
2013-04-23,30.193132,30.643778,30.135908,30.479256,28.249693,4924455
2013-04-24,30.557940,30.786839,30.307583,30.650930,28.408810,4222799
2013-04-25,30.793991,30.937054,30.515020,30.565092,28.329248,2963620
2013-04-26,30.357655,30.450644,29.105865,29.542204,27.381187,7383397
2013-04-29,29.785408,29.814020,29.363377,29.656652,27.487265,3552178
2013-04-30,29.470673,29.799713,29.291845,29.642345,27.474007,4825057
2013-05-01,29.628040,29.856937,29.513592,29.549356,27.387817,3811367
2013-05-02,29.678112,29.842632,29.499285,29.670959,27.500525,4805905
2013-05-03,29.992847,30.436338,29.713877,29.721029,27.546932,6626660
2013-05-06,29.642345,30.128756,29.606581,30.042917,27.845276,3941521
2013-05-07,30.171675,30.336195,29.971388,30.329041,28.110462,4926692
2013-05-08,30.329041,30.722462,30.257511,30.715307,28.468479,2963480
2013-05-09,30.736767,30.901287,30.493563,30.872675,28.614332,4415863
2013-05-10,30.844063,31.366238,30.786839,31.208870,28.925934,6517616
2013-05-13,31.065807,31.158798,30.557940,30.786839,28.534777,5951845
2013-05-14,30.743919,31.516453,30.672388,31.452074,29.151352,8503615
2013-05-15,32.117310,33.254650,32.110157,32.675251,30.285048,14384022
2013-05-16,32.496422,32.789700,32.167381,32.181686,29.827593,6837618
2013-05-17,32.203148,32.782547,32.181686,32.589413,30.205492,4540564
2013-05-20,32.532188,33.941345,32.467812,33.147354,30.722618,7966363
2013-05-21,33.118740,33.590843,33.054363,33.440628,30.994438,5620939
2013-05-22,33.419170,33.955650,32.954220,33.075825,30.656326,7579117
2013-05-23,32.689556,32.854076,32.331902,32.718170,30.324837,5280945
2013-05-24,32.446350,32.682404,32.367668,32.610874,30.225388,3111109
2013-05-28,32.968525,33.576538,32.968525,33.211731,30.782284,6701872
2013-05-29,32.889843,33.154507,32.474964,32.939915,30.530357,5062438
2013-05-30,33.054363,33.655224,32.911301,32.939915,30.530357,4321078
2013-05-31,32.839771,33.240341,32.496422,32.510731,30.132565,6442543
2013-06-03,32.653790,32.789700,32.217453,32.553650,30.172348,5158201
2013-06-04,33.032906,33.226036,32.460659,32.489269,30.112679,4703152
2013-06-05,32.417740,32.460659,31.831186,31.852648,29.522619,3488150
2013-06-06,31.831186,32.195995,31.623749,32.195995,29.840853,5284580
2013-06-07,32.303291,32.846924,32.145924,32.296139,29.933678,3888537
2013-06-10,32.439198,32.439198,31.824034,31.995708,29.655220,3817658
2013-06-11,31.630901,31.924177,31.473534,31.759657,29.436432,5472331
2013-06-12,32.031475,32.067238,31.323318,31.416309,29.118198,3817519
2013-06-13,31.380545,31.874105,31.230330,31.824034,29.496103,3627391
2013-06-14,31.716738,31.881260,31.366238,31.473534,29.171238,2345425
2013-06-17,31.745352,32.095852,31.609442,31.745352,29.423182,2796280
2013-06-18,31.745352,32.052933,31.666668,32.045780,29.701626,3524638
2013-06-19,32.002861,32.103004,31.115879,31.130186,28.853010,8116648
2013-06-20,30.836910,30.836910,29.935621,30.271816,28.057432,8818444
2013-06-21,30.472103,30.922747,30.307583,30.743919,28.494999,5107733
2013-06-24,30.357655,30.579399,30.092991,30.264664,28.050798,4013938
2013-06-25,30.050072,30.629471,30.050072,30.386267,28.163509,4104109
2013-06-26,30.829758,30.965666,30.243204,30.286123,28.070683,5163932
2013-06-27,30.443491,30.965666,30.414879,30.815451,28.561298,4816250
2013-06-28,30.758226,30.979971,30.565092,30.586552,28.428331,7767707
2013-07-01,30.793991,31.309013,30.693848,31.180258,28.980143,5988473
2013-07-02,31.115879,31.394850,30.722462,30.822603,28.647718,4175127
2013-07-03,30.629471,31.087269,30.557940,30.879827,28.700905,2712959
2013-07-05,31.087269,31.680973,31.044350,31.638054,29.405636,2932724
2013-07-08,31.745352,31.952789,31.559372,31.731045,29.492069,3593000
2013-07-09,31.902718,32.160229,31.716738,31.902718,29.651627,4859728
2013-07-10,31.931330,32.653790,31.838341,32.410587,30.123659,4582085
2013-07-11,32.682404,32.889843,32.496422,32.703861,30.396236,2979837
2013-07-12,32.746780,32.868382,32.603722,32.725323,30.416193,2766223
2013-07-15,32.689556,33.104435,32.675251,32.982834,30.655519,3401054
2013-07-16,32.968525,33.240341,32.746780,32.839771,30.522562,2833466
2013-07-17,32.868382,32.975681,32.596565,32.625179,30.323107,1671309
2013-07-18,32.660946,32.939915,32.582260,32.832619,30.515909,2793484
2013-07-19,32.782547,33.104435,32.682404,33.047211,30.715363,1648801
2013-07-22,33.068668,33.512161,32.975681,33.476395,31.114265,2565050
2013-07-23,33.125893,33.505009,33.125893,33.240341,30.894865,4099216
2013-07-24,33.383404,33.483547,33.254650,33.447784,31.087669,2560437
2013-07-25,33.347637,33.547928,33.183121,33.376251,31.021187,1985579
