Date,Open,High,Low,Close,Adj Close,Volume
2017-01-03,74.360001,74.800003,73.519997,74.459999,71.927780,2065400
2017-01-04,75.129997,77.320000,74.570000,77.129997,74.506973,3232300
2017-01-05,76.720001,77.430000,76.660004,76.809998,74.197861,2808800
2017-01-06,76.660004,77.309998,76.570000,76.620003,74.014320,1872300
2017-01-09,76.040001,81.059998,76.040001,78.919998,76.236099,4616400
2017-01-10,78.839996,79.230003,77.809998,78.269997,75.608208,2319500
2017-01-11,78.639999,79.629997,78.260002,79.309998,76.612831,1837500
2017-01-12,79.139999,79.400002,78.540001,79.120003,76.429298,1482900
2017-01-13,79.239998,79.809998,79.099998,79.400002,76.699791,1436600
2017-01-17,80.980003,82.199997,78.809998,80.930000,78.177757,3645000
2017-01-18,81.250000,81.330002,79.639999,79.730003,77.018562,2845200
2017-01-19,79.459999,79.809998,78.570000,78.620003,75.946304,2560100
2017-01-20,78.550003,79.849998,78.529999,79.709999,76.999245,1882500
2017-01-23,79.059998,80.330002,78.070000,79.839996,77.124817,4095700
2017-01-24,79.599998,80.349998,79.019997,80.330002,77.598152,2010600
2017-01-25,80.419998,81.139999,80.099998,80.570000,77.829979,2994300
2017-01-26,80.510002,81.339996,80.139999,80.279999,77.549858,1855000
2017-01-27,80.580002,80.599998,79.370003,79.519997,76.815704,1481900
2017-01-30,79.489998,79.489998,78.400002,79.290001,76.593521,1911900
2017-01-31,79.699997,80.489998,78.500000,80.279999,77.549858,3077300
2017-02-01,80.839996,82.610001,80.730003,81.959999,79.172707,3091200
2017-02-02,81.720001,82.860001,81.430000,82.290001,79.491501,2316200
2017-02-03,82.800003,84.120003,82.570000,83.800003,80.950150,2847300
2017-02-06,83.809998,84.260002,82.589996,82.669998,79.858574,2819700
2017-02-07,82.750000,83.239998,82.209999,82.589996,79.781281,1455400
2017-02-08,82.309998,83.379997,82.050003,83.000000,80.177338,1918200
2017-02-09,82.639999,83.970001,82.639999,83.639999,80.795570,1286800
2017-02-10,83.650002,84.080002,83.099998,83.629997,80.785927,1347000
2017-02-13,83.680000,84.220001,83.580002,83.750000,80.901848,1323300
2017-02-14,83.589996,84.309998,83.500000,83.709999,80.863213,1934400
